prefecture,city,yomigana,population,search_volume
山口県,平生町,,11914,0
山口県,阿武町,,3055,0
徳島県,徳島市,とくしまし,252391,0
徳島県,鳴門市,なるとし,54622,0
徳島県,小松島市,こまつしまし,36149,0
徳島県,阿南市,あなんし,69470,0
徳島県,（旧：阿南市）,,46343,0
徳島県,（旧：那賀川町）,,10227,0
徳島県,（旧：羽ノ浦町）,,12900,0
徳島県,吉野川市,よしのがわし,38772,0
徳島県,（旧：鴨島町）,,22142,0
徳島県,（旧：川島町）,,6863,0
徳島県,（旧：山川町）,,8955,0
徳島県,（旧：美郷村）,,812,0
徳島県,阿波市,あわし,34713,0
徳島県,（旧：吉野町）,,6986,0
徳島県,（旧：土成町）,,7458,0
徳島県,（旧：市場町）,,9325,0
徳島県,（旧：阿波町）,,10944,0
徳島県,美馬市,みまし,28055,0
徳島県,（旧：脇町）,,15259,0
徳島県,（旧：美馬町）,,7074,0
徳島県,（旧：穴吹町）,,5280,0
徳島県,（旧：木屋平村）,,442,0
徳島県,三好市,みよしし,23605,0
徳島県,（旧：三野町）,,4027,0
徳島県,（旧：池田町）,,11441,0
徳島県,（旧：山城町）,,2987,0
徳島県,（旧：井川町）,,3265,0
徳島県,（旧：東祖谷山村）,,1020,0
徳島県,（旧：西祖谷山村）,,865,0
徳島県,勝浦町,,4837,0
徳島県,上勝町,,1380,0
徳島県,佐那河内村,,2058,0
徳島県,石井町,,24833,0
徳島県,神山町,,4647,0
徳島県,那賀町,,7367,0
徳島県,（旧：鷲敷町）,,2638,0
徳島県,（旧：相生町）,,2198,0
徳島県,（旧：上那賀町）,,1187,0
徳島県,（旧：木沢村）,,404,0
徳島県,（旧：木頭村）,,940,0
徳島県,牟岐町,,3743,0
徳島県,美波町,,6222,0
徳島県,（旧：由岐町）,,2079,0
徳島県,（旧：日和佐町）,,4143,0
徳島県,海陽町,,8358,0
徳島県,（旧：海南町）,,4207,0
徳島県,（旧：海部町）,,1721,0
徳島県,（旧：宍喰町）,,2430,0
徳島県,松茂町,,14583,0
徳島県,北島町,,22745,0
徳島県,藍住町,,35246,0
徳島県,板野町,,13042,0
徳島県,上板町,,11384,0
徳島県,つるぎ町,,7715,0
徳島県,（旧：半田町）,,3309,0
徳島県,（旧：貞光町）,,3894,0
徳島県,（旧：一宇村）,,512,0
徳島県,東みよし町,,13622,0
徳島県,（旧：三好町）,,5286,0
徳島県,（旧：三加茂町）,,8336,0
香川県,高松市,たかまつし,417496,0
香川県,（旧：高松市）,,341271,0
香川県,（旧：牟礼町）,,16544,0
香川県,（旧：庵治町）,,4592,0
香川県,（旧：塩江町）,,2202,0
香川県,（旧：香川町）,,21965,0
香川県,（旧：香南町）,,7134,0
香川県,（旧：国分寺町）,,23788,0
香川県,丸亀市,まるがめし,109513,0
香川県,（旧：丸亀市）,,82329,0
香川県,（旧：綾歌町）,,10553,0
香川県,（旧：飯山町）,,16631,0
香川県,坂出市,さかいでし,50624,0
香川県,善通寺市,ぜんつうじし,31631,0
香川県,観音寺市,かんおんじし,57438,0
香川県,（旧：観音寺市）,,39438,0
香川県,（旧：大野原町）,,10825,0
香川県,（旧：豊浜町）,,7175,0
香川県,さぬき市,さぬきし,47003,0
香川県,（旧：津田町）,,5721,0
香川県,（旧：大川町）,,5148,0
香川県,（旧：志度町）,,18983,0
香川県,（旧：寒川町）,,5197,0
香川県,（旧：長尾町）,,11954,0
香川県,東かがわ市,ひがしかがわし,28279,0
香川県,（旧：引田町）,,6012,0
香川県,（旧：白鳥町）,,9638,0
香川県,（旧：大内町）,,12629,0
香川県,三豊市,みとよし,61857,0
香川県,（旧：高瀬町）,,14628,0
香川県,（旧：山本町）,,6295,0
香川県,（旧：三野町）,,8803,0
香川県,（旧：豊中町）,,10752,0
香川県,（旧：詫間町）,,12471,0
香川県,（旧：仁尾町）,,5392,0
香川県,（旧：財田町）,,3516,0
香川県,土庄町,,12846,0
香川県,小豆島町,,13870,0
香川県,（旧：内海町）,,9393,0
香川県,（旧：池田町）,,4477,0
香川県,三木町,,26878,0
香川県,直島町,,3103,0
香川県,宇多津町,,18699,0
香川県,綾川町,,22693,0
香川県,（旧：綾上町）,,4894,0
香川県,（旧：綾南町）,,17799,0
香川県,琴平町,,8468,0
香川県,多度津町,,22445,0
香川県,まんのう町,,17401,0
香川県,（旧：琴南町）,,1905,0
香川県,（旧：満濃町）,,11818,0
香川県,（旧：仲南町）,,3678,0
愛媛県,松山市,まつやまし,511192,0
愛媛県,（旧：松山市）,,482712,0
愛媛県,（旧：北条市）,,25272,0
愛媛県,（旧：中島町）,,3208,0
愛媛県,今治市,いまばりし,151672,0
愛媛県,（旧：今治市）,,105326,0
愛媛県,（旧：朝倉村）,,3970,0
愛媛県,（旧：玉川町）,,4564,0
愛媛県,（旧：波方町）,,8146,0
愛媛県,（旧：大西町）,,8084,0
愛媛県,（旧：菊間町）,,5173,0
愛媛県,（旧：吉海町）,,3172,0
愛媛県,（旧：宮窪町）,,2209,0
愛媛県,（旧：伯方町）,,5715,0
愛媛県,（旧：上浦町）,,2388,0
愛媛県,（旧：大三島町）,,2575,0
愛媛県,（旧：関前村）,,350,0
愛媛県,宇和島市,うわじまし,70809,0
愛媛県,（旧：宇和島市）,,47443,0
愛媛県,（旧：吉田町）,,8772,0
愛媛県,（旧：三間町）,,5347,0
愛媛県,（旧：津島町）,,9247,0
愛媛県,八幡浜市,やわたはまし,31987,0
愛媛県,（旧：八幡浜市）,,22927,0
愛媛県,（旧：保内町）,,9060,0
愛媛県,新居浜市,にいはまし,115938,0
愛媛県,（旧：新居浜市）,,115796,0
愛媛県,（旧：別子山村）,,142,0
愛媛県,西条市,さいじょうし,104791,0
愛媛県,（旧：西条市）,,57305,0
愛媛県,（旧：東予市）,,28572,0
愛媛県,（旧：小松町）,,7915,0
愛媛県,（旧：丹原町）,,10999,0
愛媛県,大洲市,おおずし,40575,0
愛媛県,（旧：大洲市）,,32408,0
愛媛県,（旧：長浜町）,,5808,0
愛媛県,（旧：肱川町）,,1807,0
愛媛県,（旧：河辺村）,,552,0
愛媛県,伊予市,いよし,35133,0
愛媛県,（旧：伊予市）,,29209,0
愛媛県,（旧：中山町）,,2543,0
愛媛県,（旧：双海町）,,3381,0
愛媛県,四国中央市,しこくちゅうおうし,82754,0
愛媛県,（旧：川之江市）,,32879,0
愛媛県,（旧：伊予三島市）,,34108,0
愛媛県,（旧：新宮村）,,845,0
愛媛県,（旧：土居町）,,14922,0
愛媛県,西予市,せいよし,35388,0
愛媛県,（旧：三瓶町）,,6184,0
愛媛県,（旧：明浜町）,,2839,0
愛媛県,（旧：宇和町）,,16099,0
愛媛県,（旧：野村町）,,7269,0
愛媛県,（旧：城川町）,,2997,0
愛媛県,東温市,とうおんし,33903,0
愛媛県,（旧：重信町）,,23811,0
愛媛県,（旧：川内町）,,10092,0
愛媛県,上島町,,6509,0
愛媛県,（旧：魚島村）,,149,0
愛媛県,（旧：弓削町）,,3027,0
愛媛県,（旧：生名村）,,1389,0
愛媛県,（旧：岩城村）,,1944,0
愛媛県,久万高原町,,7404,0
愛媛県,（旧：久万町）,,5166,0
愛媛県,（旧：面河村）,,445,0
愛媛県,（旧：美川村）,,1203,0
愛媛県,（旧：柳谷村）,,590,0
愛媛県,松前町,,29630,0
愛媛県,砥部町,,20480,0
愛媛県,（旧：砥部町）,,19897,0
愛媛県,（旧：広田村）,,583,0
愛媛県,内子町,,15322,0
愛媛県,（旧：小田町）,,1928,0
愛媛県,（旧：内子町）,,8533,0
愛媛県,（旧：五十崎町）,,4861,0
愛媛県,伊方町,,8397,0
愛媛県,（旧：伊方町）,,4437,0
愛媛県,（旧：瀬戸町）,,1583,0
愛媛県,（旧：三崎町）,,2377,0
愛媛県,松野町,,3674,0
愛媛県,鬼北町,,9682,0
愛媛県,（旧：広見町）,,8572,0
愛媛県,（旧：日吉村）,,1110,0
愛媛県,愛南町,,19601,0
愛媛県,（旧：内海村）,,1484,0
愛媛県,（旧：御荘町）,,6705,0
愛媛県,（旧：城辺町）,,6427,0
愛媛県,（旧：一本松町）,,3322,0
愛媛県,（旧：西海町）,,1663,0
高知県,高知市,こうちし,326545,0
高知県,（旧：高知市）,,310883,0
高知県,（旧：鏡村）,,1099,0
高知県,（旧：土佐山村）,,855,0
高知県,（旧：春野町）,,13708,0
高知県,室戸市,むろとし,11742,0
高知県,安芸市,あきし,16243,0
高知県,南国市,なんこくし,46664,0
高知県,土佐市,とさし,25732,0
高知県,須崎市,すさきし,20590,0
高知県,宿毛市,すくもし,19033,0
高知県,土佐清水市,とさしみずし,12388,0
高知県,四万十市,しまんとし,32694,0
高知県,（旧：中村市）,,30233,0
高知県,（旧：西土佐村）,,2461,0
高知県,香南市,こうなんし,32207,0
高知県,（旧：赤岡町）,,2504,0
高知県,（旧：香我美町）,,5833,0
高知県,（旧：野市町）,,19083,0
高知県,（旧：夜須町）,,3244,0
高知県,（旧：吉川村）,,1543,0
高知県,香美市,かみし,26513,0
高知県,（旧：土佐山田町）,,20844,0
高知県,（旧：香北町）,,4182,0
高知県,（旧：物部村）,,1487,0
高知県,東洋町,,2194,0
高知県,奈半利町,,3034,0
高知県,田野町,,2498,0
高知県,安田町,,2370,0
高知県,北川村,,1146,0
高知県,馬路村,,745,0
高知県,芸西村,,3694,0
高知県,本山町,,3261,0
高知県,大豊町,,3252,0
高知県,土佐町,,3753,0
高知県,大川村,,366,0
高知県,いの町,,21374,0
高知県,（旧：本川村）,,395,0
高知県,（旧：伊野町）,,19103,0
高知県,（旧：吾北村）,,1876,0
高知県,仁淀川町,,4827,0
高知県,（旧：池川町）,,1431,0
高知県,（旧：吾川村）,,1810,0
高知県,（旧：仁淀村）,,1586,0
高知県,中土佐町,,6002,0
高知県,（旧：中土佐町）,,4992,0
高知県,（旧：大野見村）,,1010,0
高知県,佐川町,,12323,0
高知県,越知町,,5187,0
高知県,檮原町,,3307,0
高知県,日高村,,4812,0
高知県,津野町,,5291,0
高知県,（旧：東津野村）,,1884,0
高知県,（旧：葉山村）,,3407,0
高知県,四万十町,,15607,0
高知県,（旧：窪川町）,,11080,0
高知県,（旧：大正町）,,2183,0
高知県,（旧：十和村）,,2344,0
高知県,大月町,,4434,0
高知県,三原村,,1437,0
高知県,黒潮町,,10262,0
高知県,（旧：佐賀町）,,2929,0
高知県,（旧：大方町）,,7333,0
福岡県,北九州市,,939029,0
福岡県,北九州市門司区,きたきゅうしゅうしもじく,93842,0
福岡県,北九州市若松区,きたきゅうしゅうしわかまつく,80533,0
福岡県,北九州市戸畑区,きたきゅうしゅうしとばたく,57494,0
福岡県,北九州市小倉北区,きたきゅうしゅうしこくらきたく,183407,0
福岡県,北九州市小倉南区,きたきゅうしゅうしこくらみなみく,209028,0
福岡県,北九州市八幡東区,きたきゅうしゅうしやはたひがしく,64792,0
福岡県,北九州市八幡西区,きたきゅうしゅうしやはたにしく,249933,0
福岡県,福岡市,,1612392,0
福岡県,福岡市東区,ふくおかしひがしく,322503,0
福岡県,福岡市博多区,ふくおかしはかたく,252034,0
福岡県,福岡市中央区,ふくおかしちゅうおうく,205501,0
福岡県,福岡市南区,ふくおかしみなみく,265583,0
福岡県,福岡市西区,ふくおかしにしく,212579,0
福岡県,福岡市城南区,ふくおかしじょうなんく,132864,0
福岡県,福岡市早良区,ふくおかしさわらく,221328,0
福岡県,大牟田市,おおむたし,111281,0
福岡県,久留米市,くるめし,303316,0
福岡県,（旧：久留米市）,,239576,0
福岡県,（旧：田主丸町）,,18363,0
福岡県,（旧：北野町）,,17015,0
福岡県,（旧：城島町）,,11135,0
福岡県,（旧：三潴町）,,17227,0
福岡県,直方市,のおがたし,56212,0
福岡県,飯塚市,いいづかし,126364,0
福岡県,（旧：飯塚市）,,76307,0
福岡県,（旧：筑穂町）,,9135,0
福岡県,（旧：穂波町）,,24970,0
福岡県,（旧：庄内町）,,10596,0
福岡県,（旧：頴田町）,,5356,0
福岡県,田川市,たがわし,46203,0
福岡県,柳川市,やながわし,64475,0
福岡県,（旧：柳川市）,,33410,0
福岡県,（旧：大和町）,,13826,0
福岡県,（旧：三橋町）,,17239,0
福岡県,八女市,やめし,60608,0
福岡県,（旧：八女市）,,37289,0
福岡県,（旧：黒木町）,,9388,0
福岡県,（旧：上陽町）,,2495,0
福岡県,（旧：立花町）,,8205,0
福岡県,（旧：矢部村）,,912,0
福岡県,（旧：星野村）,,2319,0
福岡県,筑後市,ちくごし,48827,0
福岡県,大川市,おおかわし,32988,0
福岡県,行橋市,ゆくはしし,71426,0
福岡県,豊前市,ぶぜんし,24391,0
福岡県,中間市,なかまし,40362,0
福岡県,小郡市,おごおりし,59360,0
福岡県,筑紫野市,ちくしのし,103311,0
福岡県,春日市,かすがし,111023,0
福岡県,大野城市,おおのじょうし,102085,0
福岡県,宗像市,むなかたし,97095,0
福岡県,（旧：宗像市）,,88344,0
福岡県,（旧：玄海町）,,8211,0
福岡県,（旧：大島村）,,540,0
福岡県,太宰府市,だざいふし,73164,0
福岡県,古賀市,こがし,58786,0
福岡県,福津市,ふくつし,67033,0
福岡県,（旧：福間町）,,49922,0
福岡県,（旧：津屋崎町）,,17111,0
福岡県,うきは市,うきはし,27981,0
福岡県,（旧：吉井町）,,15197,0
福岡県,（旧：浮羽町）,,12784,0
福岡県,宮若市,みやわかし,26298,0
福岡県,（旧：宮田町）,,17900,0
福岡県,（旧：若宮町）,,8398,0
福岡県,嘉麻市,かまし,35473,0
福岡県,（旧：山田市）,,7660,0
福岡県,（旧：稲築町）,,15441,0
福岡県,（旧：碓井町）,,4957,0
福岡県,（旧：嘉穂町）,,7415,0
福岡県,朝倉市,あさくらし,50273,0
福岡県,（旧：甘木市）,,37521,0
福岡県,（旧：杷木町）,,5595,0
福岡県,（旧：朝倉町）,,7157,0
福岡県,みやま市,みやまし,35861,0
福岡県,（旧：瀬高町）,,19722,0
福岡県,（旧：山川町）,,4100,0
福岡県,（旧：高田町）,,12039,0
福岡県,糸島市,いとしまし,98877,0
福岡県,（旧：前原市）,,70673,0
福岡県,（旧：二丈町）,,12100,0
福岡県,（旧：志摩町）,,16104,0
福岡県,那珂川市,なかがわし,50112,0
福岡県,（旧：那珂川町）,,50112,0
福岡県,宇美町,,37671,0
福岡県,篠栗町,,31209,0
福岡県,志免町,,46377,0
福岡県,須恵町,,28628,0
福岡県,新宮町,,32927,0
福岡県,久山町,,9068,0
福岡県,粕屋町,,48190,0
福岡県,芦屋町,,13545,0
福岡県,水巻町,,28114,0
福岡県,岡垣町,,31007,0
福岡県,遠賀町,,18723,0
福岡県,小竹町,,7151,0
福岡県,鞍手町,,15080,0
福岡県,桂川町,,12878,0
福岡県,筑前町,,29591,0
福岡県,（旧：三輪町）,,13720,0
福岡県,（旧：夜須町）,,15871,0
福岡県,東峰村,,1899,0
福岡県,（旧：小石原村）,,765,0
福岡県,（旧：宝珠山村）,,1134,0
福岡県,大刀洗町,,15521,0
福岡県,大木町,,13820,0
福岡県,広川町,,19969,0
福岡県,香春町,,10191,0
福岡県,添田町,,8801,0
福岡県,糸田町,,8407,0
福岡県,川崎町,,15176,0
福岡県,大任町,,5008,0
福岡県,赤村,,2774,0
福岡県,福智町,,21398,0
福岡県,（旧：金田町）,,6795,0
福岡県,（旧：赤池町）,,7869,0
福岡県,（旧：方城町）,,6734,0
福岡県,苅田町,,37684,0
福岡県,みやこ町,,18825,0
福岡県,（旧：犀川町）,,5301,0
福岡県,（旧：勝山町）,,6268,0
福岡県,（旧：豊津町）,,7256,0
福岡県,吉富町,,6536,0
福岡県,上毛町,,7251,0
福岡県,（旧：新吉富村）,,3962,0
福岡県,（旧：大平村）,,3289,0
福岡県,築上町,,17189,0
福岡県,（旧：椎田町）,,10050,0
福岡県,（旧：築城町）,,7139,0
佐賀県,佐賀市,さがし,233301,0
佐賀県,（旧：佐賀市）,,164759,0
佐賀県,（旧：諸富町）,,10167,0
佐賀県,（旧：川副町）,,15223,0
佐賀県,（旧：東与賀町）,,8007,0
佐賀県,（旧：久保田町）,,7553,0
佐賀県,（旧：大和町）,,22881,0
佐賀県,（旧：富士町）,,3529,0
佐賀県,（旧：三瀬村）,,1182,0
佐賀県,唐津市,からつし,117373,0
佐賀県,（旧：唐津市）,,74749,0
佐賀県,（旧：浜玉町）,,11140,0
佐賀県,（旧：七山村）,,1851,0
佐賀県,（旧：厳木町）,,3745,0
佐賀県,（旧：相知町）,,6948,0
佐賀県,（旧：北波多村）,,4130,0
佐賀県,（旧：肥前町）,,5943,0
佐賀県,（旧：鎮西町）,,4974,0
佐賀県,（旧：呼子町）,,3893,0
佐賀県,鳥栖市,とすし,74196,0
佐賀県,多久市,たくし,18295,0
佐賀県,伊万里市,いまりし,52629,0
佐賀県,武雄市,たけおし,47914,0
佐賀県,（旧：武雄市）,,32823,0
佐賀県,（旧：山内町）,,8214,0
佐賀県,（旧：北方町）,,6877,0
佐賀県,鹿島市,かしまし,27892,0
佐賀県,小城市,おぎし,43952,0
佐賀県,（旧：小城町）,,15239,0
佐賀県,（旧：三日月町）,,13985,0
佐賀県,（旧：牛津町）,,9599,0
佐賀県,（旧：芦刈町）,,5129,0
佐賀県,嬉野市,うれしのし,25848,0
佐賀県,（旧：塩田町）,,9769,0
佐賀県,（旧：嬉野町）,,16079,0
佐賀県,神埼市,かんざきし,31022,0
佐賀県,（旧：神埼町）,,19124,0
佐賀県,（旧：千代田町）,,10534,0
佐賀県,（旧：脊振村）,,1364,0
佐賀県,吉野ヶ里町,,16323,0
佐賀県,（旧：三田川町）,,10531,0
佐賀県,（旧：東脊振村）,,5792,0
佐賀県,基山町,,17250,0
佐賀県,上峰町,,9286,0
佐賀県,みやき町,,25511,0
佐賀県,（旧：中原町）,,8101,0
佐賀県,（旧：北茂安町）,,10798,0
佐賀県,（旧：三根町）,,6612,0
佐賀県,玄海町,,5609,0
佐賀県,有田町,,19010,0
佐賀県,（旧：有田町）,,10802,0
佐賀県,（旧：西有田町）,,8208,0
佐賀県,大町町,,6293,0
佐賀県,江北町,,9566,0
佐賀県,白石町,,22051,0
佐賀県,（旧：白石町）,,10559,0
佐賀県,（旧：福富町）,,4386,0
佐賀県,（旧：有明町）,,7106,0
佐賀県,太良町,,8121,0
長崎県,長崎市,ながさきし,409118,0
長崎県,（旧：長崎市）,,375586,0
長崎県,（旧：香焼町）,,3201,0
長崎県,（旧：伊王島町）,,617,0
長崎県,（旧：高島町）,,324,0
長崎県,（旧：野母崎町）,,4578,0
長崎県,（旧：三和町）,,9906,0
長崎県,（旧：琴海町）,,11488,0
長崎県,（旧：外海町）,,3418,0
長崎県,佐世保市,させぼし,243223,0
長崎県,（旧：佐世保市）,,218147,0
長崎県,（旧：宇久町）,,1888,0
長崎県,（旧：江迎町）,,5004,0
長崎県,（旧：鹿町町）,,4290,0
長崎県,（旧：小佐々町）,,5793,0
長崎県,（旧：吉井町）,,5057,0
長崎県,（旧：世知原町）,,3044,0
長崎県,島原市,しまばらし,43338,0
長崎県,（旧：島原市）,,33578,0
長崎県,（旧：有明町）,,9760,0
長崎県,諫早市,いさはやし,133852,0
長崎県,（旧：諫早市）,,91942,0
長崎県,（旧：多良見町）,,15835,0
長崎県,（旧：森山町）,,5094,0
長崎県,（旧：飯盛町）,,6766,0
長崎県,（旧：高来町）,,9336,0
長崎県,（旧：小長井町）,,4879,0
長崎県,大村市,おおむらし,95397,0
長崎県,平戸市,ひらどし,29365,0
長崎県,（旧：平戸市）,,16881,0
長崎県,（旧：大島村）,,933,0
長崎県,（旧：生月町）,,4852,0
長崎県,（旧：田平町）,,6699,0
長崎県,松浦市,まつうらし,21271,0
長崎県,（旧：松浦市）,,17191,0
長崎県,（旧：福島町）,,2379,0
長崎県,（旧：鷹島町）,,1701,0
長崎県,対馬市,つしまし,28502,0
長崎県,（旧：厳原町）,,10349,0
長崎県,（旧：美津島町）,,7024,0
長崎県,（旧：豊玉町）,,3043,0
長崎県,（旧：峰町）,,1828,0
長崎県,（旧：上県町）,,2779,0
長崎県,（旧：上対馬町）,,3479,0
長崎県,壱岐市,いきし,24948,0
長崎県,（旧：郷ノ浦町）,,9367,0
長崎県,（旧：勝本町）,,5021,0
長崎県,（旧：芦辺町）,,6643,0
長崎県,（旧：石田町）,,3917,0
長崎県,五島市,ごとうし,34391,0
長崎県,（旧：福江市）,,21885,0
長崎県,（旧：富江町）,,4165,0
長崎県,（旧：玉之浦町）,,1175,0
長崎県,（旧：三井楽町）,,2269,0
長崎県,（旧：岐宿町）,,2947,0
長崎県,（旧：奈留町）,,1950,0
長崎県,西海市,さいかいし,26275,0
長崎県,（旧：西彼町）,,8163,0
長崎県,（旧：西海町）,,6611,0
長崎県,（旧：大島町）,,4956,0
長崎県,（旧：崎戸町）,,1220,0
長崎県,（旧：大瀬戸町）,,5325,0
長崎県,雲仙市,うんぜんし,41096,0
長崎県,（旧：国見町）,,9294,0
長崎県,（旧：瑞穂町）,,4709,0
長崎県,（旧：吾妻町）,,6107,0
長崎県,（旧：愛野町）,,5901,0
長崎県,（旧：千々石町）,,4235,0
長崎県,（旧：小浜町）,,7398,0
長崎県,（旧：南串山町）,,3452,0
長崎県,南島原市,みなみしまばらし,42330,0
長崎県,（旧：加津佐町）,,5776,0
長崎県,（旧：口之津町）,,4840,0
長崎県,（旧：南有馬町）,,4535,0
長崎県,（旧：北有馬町）,,2971,0
長崎県,（旧：西有家町）,,6338,0
長崎県,（旧：有家町）,,6964,0
長崎県,（旧：布津町）,,3903,0
長崎県,（旧：深江町）,,7003,0
長崎県,長与町,,40780,0
長崎県,時津町,,29339,0
長崎県,東彼杵町,,7721,0
長崎県,川棚町,,13377,0
長崎県,波佐見町,,14291,0
長崎県,小値賀町,,2288,0
長崎県,佐々町,,13912,0
長崎県,新上五島町,,17503,0
長崎県,（旧：若松町）,,2453,0
長崎県,（旧：上五島町）,,5069,0
長崎県,（旧：新魚目町）,,3195,0
長崎県,（旧：有川町）,,5037,0
長崎県,（旧：奈良尾町）,,1749,0
熊本県,熊本市,,738865,0
熊本県,（旧：熊本市）,,679143,0
熊本県,（旧：城南町）,,21693,0
熊本県,（旧：富合町）,,10106,0
熊本県,（旧：植木町）,,27923,0
熊本県,熊本市中央区,くまもとしちゅうおうく,187502,0
熊本県,熊本市東区,くまもとしひがしく,189524,0
熊本県,熊本市西区,くまもとしにしく,91177,0
熊本県,熊本市南区,くまもとしみなみく,130829,0
熊本県,熊本市北区,くまもとしきたく,139833,0
熊本県,八代市,やつしろし,123067,0
熊本県,（旧：八代市）,,96597,0
熊本県,（旧：坂本村）,,2307,0
熊本県,（旧：千丁町）,,7157,0
熊本県,（旧：鏡町）,,13591,0
熊本県,（旧：東陽村）,,1864,0
熊本県,（旧：泉村）,,1551,0
熊本県,人吉市,ひとよしし,31108,0
熊本県,荒尾市,あらおし,50832,0
熊本県,水俣市,みなまたし,23557,0
熊本県,玉名市,たまなし,64292,0
熊本県,（旧：玉名市）,,40727,0
熊本県,（旧：岱明町）,,13163,0
熊本県,（旧：横島町）,,4822,0
熊本県,（旧：天水町）,,5580,0
熊本県,山鹿市,やまがし,49025,0
熊本県,（旧：山鹿市）,,28650,0
熊本県,（旧：鹿北町）,,3387,0
熊本県,（旧：菊鹿町）,,5303,0
熊本県,（旧：鹿本町）,,7695,0
熊本県,（旧：鹿央町）,,3990,0
熊本県,菊池市,きくちし,46416,0
熊本県,（旧：菊池市）,,23045,0
熊本県,（旧：七城町）,,4907,0
熊本県,（旧：旭志村）,,4092,0
熊本県,（旧：泗水町）,,14372,0
熊本県,宇土市,うとし,36122,0
熊本県,上天草市,かみあまくさし,24563,0
熊本県,（旧：大矢野町）,,12686,0
熊本県,（旧：松島町）,,6400,0
熊本県,（旧：姫戸町）,,2192,0
熊本県,（旧：龍ヶ岳町）,,3285,0
熊本県,宇城市,うきし,57032,0
熊本県,（旧：三角町）,,6689,0
熊本県,（旧：不知火町）,,8283,0
熊本県,（旧：松橋町）,,25945,0
熊本県,（旧：小川町）,,12294,0
熊本県,（旧：豊野町）,,3821,0
熊本県,阿蘇市,あそし,24930,0
熊本県,（旧：一の宮町）,,9002,0
熊本県,（旧：阿蘇町）,,14642,0
熊本県,（旧：波野村）,,1286,0
熊本県,天草市,あまくさし,75783,0
熊本県,（旧：本渡市）,,36640,0
熊本県,（旧：牛深市）,,11313,0
熊本県,（旧：有明町）,,4511,0
熊本県,（旧：御所浦町）,,2318,0
熊本県,（旧：倉岳町）,,2533,0
熊本県,（旧：栖本町）,,1966,0
熊本県,（旧：新和町）,,2689,0
熊本県,（旧：五和町）,,7369,0
熊本県,（旧：天草町）,,2607,0
熊本県,（旧：河浦町）,,3837,0
熊本県,合志市,こうしし,61772,0
熊本県,（旧：合志町）,,26314,0
